https://example.org/series/Global:_Ease_of_doing_business_score_-DB17-20_methodology-,https://example.org/series/Hepatitis_B_surface_antigen_-HBsAg-_prevalence_among_children_under_5_years_-%-,0
https://example.org/series/Rank:_Getting_credit_-1=most_business-friendly_regulations-,https://example.org/series/Neonatal_mortality_rate_-per_1000_live_births-,0
https://example.org/series/Rank:_Starting_a_business_-1=most_business-friendly_regulations-,https://example.org/series/Estimated_malaria_incidence_-per_1000_population_at_risk-,0
https://example.org/series/Rank:_Starting_a_business_-1=most_business-friendly_regulations-,https://example.org/series/New_HIV_infections_-per_1000_uninfected_population-,0
https://example.org/series/Rank:_Starting_a_business_-1=most_business-friendly_regulations-,https://example.org/series/Hepatitis_B_surface_antigen_-HBsAg-_prevalence_among_children_under_5_years_-%-,0
https://example.org/series/Rank:_Starting_a_business_-1=most_business-friendly_regulations-,https://example.org/series/Neonatal_mortality_rate_-per_1000_live_births-,0
https://example.org/series/Starting_a_business:_Cost_-_Men_-%_of_income_per_capita-,https://example.org/series/Hepatitis_B_surface_antigen_-HBsAg-_prevalence_among_children_under_5_years_-%-,0
https://example.org/series/Starting_a_business:_Cost_-_Women_-%_of_income_per_capita-,https://example.org/series/Hepatitis_B_surface_antigen_-HBsAg-_prevalence_among_children_under_5_years_-%-,0
https://example.org/series/Starting_a_business:_Procedures_required_-_Men_-number-,https://example.org/series/Hepatitis_B_surface_antigen_-HBsAg-_prevalence_among_children_under_5_years_-%-,0
https://example.org/series/Rank:_Getting_credit_-1=most_business-friendly_regulations-,https://example.org/series/New_HIV_infections_-per_1000_uninfected_population-,0
https://example.org/series/Global:_Ease_of_doing_business_score_-DB17-20_methodology-,https://example.org/series/New_HIV_infections_-per_1000_uninfected_population-,0
https://example.org/series/Ease_of_doing_business_score_-DB15_methodology-,https://example.org/series/Estimated_malaria_incidence_-per_1000_population_at_risk-,0
https://example.org/series/Getting_electricity:_Total_duration_and_frequency_of_outages_per_customer_a_year_-0-3-_-DB16-20_methodology-,https://example.org/series/Estimated_malaria_incidence_-per_1000_population_at_risk-,0
https://example.org/series/Global:_Ease_of_doing_business_score_-DB15_methodology-,https://example.org/series/Hepatitis_B_surface_antigen_-HBsAg-_prevalence_among_children_under_5_years_-%-,0
https://example.org/series/Global:_Ease_of_doing_business_score_-DB15_methodology-,https://example.org/series/New_HIV_infections_-per_1000_uninfected_population-,0
https://example.org/series/Global:_Ease_of_doing_business_score_-DB10-14_methodology-,https://example.org/series/Hepatitis_B_surface_antigen_-HBsAg-_prevalence_among_children_under_5_years_-%-,0
https://example.org/series/Global:_Ease_of_doing_business_score_-DB10-14_methodology-,https://example.org/series/New_HIV_infections_-per_1000_uninfected_population-,0
https://example.org/series/Getting_electricity:_Total_duration_and_frequency_of_outages_per_customer_a_year_-0-3-_-DB16-20_methodology-,https://example.org/series/Neonatal_mortality_rate_-per_1000_live_births-,0
https://example.org/series/Getting_electricity:_Total_duration_and_frequency_of_outages_per_customer_a_year_-0-3-_-DB16-20_methodology-,https://example.org/series/Hepatitis_B_surface_antigen_-HBsAg-_prevalence_among_children_under_5_years_-%-,0
https://example.org/series/Getting_electricity:_Total_duration_and_frequency_of_outages_per_customer_a_year_-0-3-_-DB16-20_methodology-,https://example.org/series/New_HIV_infections_-per_1000_uninfected_population-,0
https://example.org/series/Global:_Ease_of_doing_business_score_-DB17-20_methodology-,https://example.org/series/Estimated_malaria_incidence_-per_1000_population_at_risk-,0
https://example.org/series/Ease_of_doing_business_score_-DB15_methodology-,https://example.org/series/Neonatal_mortality_rate_-per_1000_live_births-,0
https://example.org/series/Getting_electricity:_Price_of_electricity_-US_cents_per_kWh-_-DB16-20_methodology-,https://example.org/series/Hepatitis_B_surface_antigen_-HBsAg-_prevalence_among_children_under_5_years_-%-,0
https://example.org/series/Ease_of_doing_business_score_-DB15_methodology-,https://example.org/series/New_HIV_infections_-per_1000_uninfected_population-,0
https://example.org/series/Getting_electricity:_Cost_to_get_electricity_-%_of_income_per_capita-,https://example.org/series/Hepatitis_B_surface_antigen_-HBsAg-_prevalence_among_children_under_5_years_-%-,0
https://example.org/series/Ease_of_doing_business_score_-DB15_methodology-,https://example.org/series/Hepatitis_B_surface_antigen_-HBsAg-_prevalence_among_children_under_5_years_-%-,0
https://example.org/series/Starting_a_business:_Cost_-_Men_-%_of_income_per_capita-,https://example.org/series/New_HIV_infections_-per_1000_uninfected_population-,0.15285014789024856
https://example.org/series/Starting_a_business:_Procedures_required_-_Women_-number-,https://example.org/series/New_HIV_infections_-per_1000_uninfected_population-,0.1599624158731323
https://example.org/series/Starting_a_business:_Cost_-_Men_-%_of_income_per_capita-,https://example.org/series/Estimated_malaria_incidence_-per_1000_population_at_risk-,0.17987281898795643
https://example.org/series/Starting_a_business:_Procedures_required_-_Men_-number-,https://example.org/series/Estimated_malaria_incidence_-per_1000_population_at_risk-,0.20683736791233262
https://example.org/series/Getting_electricity:_Cost_to_get_electricity_-%_of_income_per_capita-,https://example.org/series/Neonatal_mortality_rate_-per_1000_live_births-,0.2816892614616454
https://example.org/series/Starting_a_business:_Procedures_required_-_Men_-number-,https://example.org/series/Neonatal_mortality_rate_-per_1000_live_births-,0.29105931022454407
https://example.org/series/Starting_a_business:_Procedures_required_-_Women_-number-,https://example.org/series/Estimated_malaria_incidence_-per_1000_population_at_risk-,0.3139028374685419
https://example.org/series/Starting_a_business:_Cost_-_Men_-%_of_income_per_capita-,https://example.org/series/Neonatal_mortality_rate_-per_1000_live_births-,0.3220995630569384
https://example.org/series/Getting_electricity:_Cost_to_get_electricity_-%_of_income_per_capita-,https://example.org/series/Estimated_malaria_incidence_-per_1000_population_at_risk-,0.4505288510501271
https://example.org/series/Starting_a_business:_Cost_-_Women_-%_of_income_per_capita-,https://example.org/series/Estimated_malaria_incidence_-per_1000_population_at_risk-,0.5436954523873043
https://example.org/series/Starting_a_business:_Procedures_required_-_Women_-number-,https://example.org/series/Neonatal_mortality_rate_-per_1000_live_births-,0.5792632665024398
https://example.org/series/Getting_electricity:_Price_of_electricity_-US_cents_per_kWh-_-DB16-20_methodology-,https://example.org/series/Neonatal_mortality_rate_-per_1000_live_births-,0.6372031385826102
https://example.org/series/Starting_a_business:_Cost_-_Women_-%_of_income_per_capita-,https://example.org/series/New_HIV_infections_-per_1000_uninfected_population-,0.7612378793094496
https://example.org/series/Starting_a_business:_Procedures_required_-_Men_-number-,https://example.org/series/New_HIV_infections_-per_1000_uninfected_population-,0.7993905462549549
https://example.org/series/Starting_a_business:_Cost_-_Women_-%_of_income_per_capita-,https://example.org/series/Neonatal_mortality_rate_-per_1000_live_births-,0.8976674529525238
https://example.org/series/Getting_electricity:_Cost_to_get_electricity_-%_of_income_per_capita-,https://example.org/series/New_HIV_infections_-per_1000_uninfected_population-,0.9879161283366594
https://example.org/series/Global:_Ease_of_doing_business_score_-DB15_methodology-,https://example.org/series/Neonatal_mortality_rate_-per_1000_live_births-,1.0
